ResponseId,showingauthor,genrepick,mx_slotnum,mx_title,textsrc_Mx,textsrc_Mx_byhuman,prevwatchedbin_Mx,rank5_Mx,rankNunseen_Mx,time_page_submit_mx,acc_lik_Mx,acc_text_Mx,inf_lik_Mx,inf_text_Mx,per_lik_Mx,per_text_Mx,int_lik_Mx,int_text_Mx,Mx_moreauthor
R_2EH1tvkbQOBLfbc,False,Titanic,S4,Far and Away,A0,False,False,5,1.0,73.122,,,4,"Far and Away"" a chance.""",3,"Far and Away"" is a sweeping epic that tells the story of Irish immigrants who come to America.",4,Tom Cruise and Nicole Kidman give memorable performances and have fantastic chemistry,True
R_2EH1tvkbQOBLfbc,False,Titanic,S5,Love Story,A4,True,True,3,,45.672,4.0,"It seems like an unlikely match, but the two of them hit it off and travel through the perils of relationships",3,"""A beautiful and emotional romance. Love Story' is not your typical romance film.",5,"t seems like an unlikely match, but the two of them hit it off and travel through the perils of relationships",4,sitting outside in the playing field.,False
R_Uhe1Tx3DWiwGbZv,False,The Dark Knight,S1,Batman: Mask of the Phantasm,A0,False,False,2,0.3333333333333333,100.098,,,3,"This text was informative, as it described the content of the movie ""Batman: Mask of the Phantasm"" in great detail. It discussed the characters, plot points, themes, and critical reception of the movie.",5,"The text is highly persuasive, as it stresses the movie's positive critical reception, its action sequences, and its thoughtful exploration of Bruce Wayne's motivations. ",3,"The interesting part of this text was the description of the movie from a critical point of view, as the text was praising the movie's storyline, action sequences and interesting characters.",True
R_Uhe1Tx3DWiwGbZv,False,The Dark Knight,S2,Streets of Fire,A4,True,False,1,0.0,180.917,,,4,"The text was educational in light of the fact that it gave a summary of the film Roads of Fire. It included subtleties like the cast individuals, chief, essayist, author, and cinematographer. It additionally referenced different motion pictures delivered around the same time and gave a setting to the film.",5,"The text was very powerful, featuring key components that make the film convincing, like the chief, author, cast, and music. It likewise gave a successful rundown of the film's plot, which was persuading in itself. In any case, some might track down the correlation with ""dissident chiefs that were disapproved of at that point"" unconvincing, as not every person might settle on that evaluation.",5,"I found the definite portrayal of the film's plot and the rundown of entertainers required to especially intrigue. It's good to be helped to remember every one of the skilled individuals who put their work into the film and of the plot that made it noteworthy. I additionally partook in the portrayal of the time span in which the film was delivered, adding to its social setting.",True
R_Uhe1Tx3DWiwGbZv,False,The Dark Knight,S3,Takers,A2,True,True,5,,130.453,5.0,The author thinks that the movie was better than expected.,5,The reviewers overall opinion of the movie was positive.,4,"The text was powerful in communicating that surveys posted about films may not be dependable and that the pundit can become grandiose in their audits. The essayist likewise gave impetus to go see the film, furnishing their own positive individual involvement in the film as a type of proof. The text was unconvincing in that information disclosed was all assessment based and doesn't be guaranteed to reflect reality.",4,"The text was powerful in communicating that surveys posted about films may not be dependable and that the pundit can become grandiose in their audits. The essayist likewise gave impetus to go see the film, furnishing their own positive individual involvement in the film as a type of proof. The text was unconvincing in that information disclosed was all assessment based and doesn't be guaranteed to reflect reality.",True
R_Uhe1Tx3DWiwGbZv,False,The Dark Knight,S4,The Net,A4,True,False,3,0.6666666666666666,318.941,,,3,"The text was informative because it provided a summary of the plot of the movie and what it portrays, as well as an opinion of the movie itself. It also noted that some parts might be far-fetched if one had seen the movie.",5,The text was persuasive in describing the plot of the movie and how the advertisements inaccurately portrayed the movie. It was convincing in its argument that the far-fetched moments were recognizable upon viewing the movie.,4,"The text was interesting to read because it provides an in-depth analysis of the movie ""The Net"" and its realistic take on identity theft. It also provides an interesting perspective on the marketing of the movie and its critical reception by viewers, providing insights into the cultural impact of the movie.",False
R_Uhe1Tx3DWiwGbZv,False,The Dark Knight,S5,Miss Bala,A0,False,False,4,1.0,196.889,,,3,"The text was very informative, providing a basic synopsis of the movie's premise, as well as insight into the film's themes and focus. It also highlighted the star performance of Gina Rodriguez, and offered some evaluation of the film's shortcomings.",4,"The text was persuasive in its description of Gloria's story and of powerful female leads in the movie, as well as in its focus on human trafficking, drugs, and other issues in Mexico. It was also convincing in its praise of Gina Rodriguez's performance.",5,"The most interesting part of the text to read was hearing about how Gina Rodriguez's performance truly shines in the movie. It was also interesting to read about the messages of empowerment for teenage girls and the focus on human trafficking and drug cartels. On the other hand, it was uninteresting to read about some of the disappointments in the screenplay and execution.",True
R_3RkLOjcBpxnP5h5,False,The Lord of the Rings: The Fellowship of the Ring,S1,The Three Musketeers,A0,False,False,4,1.0,135.744,,,5,"This reviewer goes into as much detail as they could without giving away any of the plot. We know the main character, the type of movie, and even the actors who were cast.",5,This review made me want to watch the movie. I love Christopher Lee and have always liked the story. The reviewer had the passion and the skill to convey that to the reader.,5,The reviewer is a fairly talented writer and knows how to engage the reader. They made me want to watch the movie and read more of the review.,True
R_3RkLOjcBpxnP5h5,False,The Lord of the Rings: The Fellowship of the Ring,S2,The 7th Voyage of Sinbad,A1,True,True,3,,124.433,3.0,"Honestly, I can't remember anything about this movie. I saw it when I was a kid and on;y remember the name.",1,It didn't talk about the actual movie but told a story about the author of the review.,4,The author of the review was honest and passionate about how much they loved this movie as a kid. That was a bit infectious and nice to see.,4,It was interesting to get a glimpse into someone's head from when they were young and excited about watching movies.,False
R_3RkLOjcBpxnP5h5,False,The Lord of the Rings: The Fellowship of the Ring,S3,The Dark Crystal,A5,True,True,5,,153.702,4.0,"The reviewer didn't really talk about the movie, but the points they made about the immersion and amazing designs were correct.",2,"The reviewer didn't really talk about the movie. If someone who never saw the film read this, they would have no idea what it was about.",1,The reviewer seemed like they didn't really want to write the review. They didn't talk about the movie and even criticized the CGI.,1,The reviewer didn't really seem to care. That came across in the text and made me not want to read another review of the film.,False
R_3RkLOjcBpxnP5h5,False,The Lord of the Rings: The Fellowship of the Ring,S4,Dragonslayer,A2,True,True,2,,144.737,3.0,"Again, I watched this movie when I was a young child and don't remember anything about it.",2,"The reviewer didn't go into detail about the actual movie but, instead, focused on the technical aspects and other movies of that time. ",3,It didn't really make me want to watch the movie but it did make me curious to seek out more information.,4,The reviewer seems to know their stuff and had a lot of emotion in their review. It made me want to continue reading.,True
